id,label,p1,p2,p3,p4,p1,p2,p3,p4,,,,,p-sum,,,,,,,,,
055501,,0.5973,11.8934,1.9849,1.5241,0.5597,11.4366,1.7201,1.2833,0.0376,0.4568,0.2648,0.2408,0.5973,11.8934,1.9849,1.5241,,,0.0376,0.4568,0.2648,0.2408
055502,,0.273,7.1687,1.2127,7.3454,0.2241,6.8184,1.1166,6.8407,0.0489,0.3503,0.0961,0.5047,0.273,7.1687,1.2127,7.3454,,,0.0489,0.3503,0.0961,0.5047
055503,,0.132,14.4886,0.382,0.9972,0.111,13.7767,0.3324,0.7796,0.021,0.7119,0.0496,0.2176,0.132,14.4886,0.382,0.9972,,,0.021,0.7119,0.0496,0.2176
055601,,0.0872,0.3681,0.2842,15.2603,0.0498,0.1068,0.2471,14.5961,0.0374,0.2613,0.0371,0.6642,0.0872,0.3681,0.2842,15.2603,,,0.0374,0.2613,0.0371,0.6642
055602,,0.9193,10.1581,0.3251,4.5978,0.7515,9.5823,0.2369,4.4296,0.1678,0.5758,0.0882,0.1682,0.9193,10.1581,0.3251,4.5978,,,0.1678,0.5758,0.0882,0.1682
055603,,0.7538,6.9093,6.016,2.3209,0.727,6.5209,5.6364,2.1157,0.0268,0.3884,0.3796,0.2052,0.7538,6.9093,6.016,2.3209,,,0.0268,0.3884,0.3796,0.2052
055701,,7.5199,4.1338,2.5845,1.7619,7.1509,4.0287,2.4783,1.3421,0.369,0.1051,0.1062,0.4198,7.5199,4.1338,2.5845,1.7619,,,0.369,0.1051,0.1062,0.4198
055702,,0.2516,0.8092,1.7718,13.1677,0.2374,0.6577,1.7548,12.3503,0.0142,0.1515,0.017,0.8174,0.2516,0.8092,1.7718,13.1677,,,0.0142,0.1515,0.017,0.8174
055703,,0.7028,1.0441,12.6696,1.5832,0.6586,0.9841,11.8779,1.4791,0.0442,0.06,0.7917,0.1041,0.7028,1.0441,12.6696,1.5832,,,0.0442,0.06,0.7917,0.1041
055801,,2.9004,7.8371,2.2603,3.0023,2.6534,7.416,2.0626,2.8681,0.247,0.4211,0.1977,0.1342,2.9004,7.8371,2.2603,3.0023,,,0.247,0.4211,0.1977,0.1342
055802,,2.2873,2.0142,3.9476,7.7508,2.149,1.4974,3.8014,7.552,0.1383,0.5168,0.1462,0.1988,2.2873,2.0142,3.9476,7.7508,,,0.1383,0.5168,0.1462,0.1988
055803,,1.8277,1.6095,2.6792,9.8833,1.7014,1.1948,2.5425,9.561,0.1263,0.4147,0.1367,0.3223,1.8277,1.6095,2.6792,9.8833,,,0.1263,0.4147,0.1367,0.3223
055901,,0.5029,2.8153,10.7638,1.9179,0.444,2.7301,10.14,1.6858,0.0589,0.0852,0.6238,0.2321,0.5029,2.8153,10.7638,1.9179,,,0.0589,0.0852,0.6238,0.2321
055902,,5.091,1.3306,5.3088,4.2698,4.9432,0.991,5.1441,3.9219,0.1478,0.3396,0.1647,0.3479,5.091,1.3306,5.3088,4.2698,,,0.1478,0.3396,0.1647,0.3479
056001,,0.5109,3.3365,7.3888,4.7637,0.4707,2.7284,7.2714,4.5294,0.0402,0.6081,0.1174,0.2343,0.5109,3.3365,7.3888,4.7637,,,0.0402,0.6081,0.1174,0.2343
056002,,1.1696,9.1384,1.928,3.7644,1.0683,8.9565,1.7027,3.2729,0.1013,0.1819,0.2253,0.4915,1.1696,9.1384,1.928,3.7644,,,0.1013,0.1819,0.2253,0.4915
056003,,1.1106,4.6885,8.119,2.0819,0.7653,4.4309,7.9415,1.8623,0.3453,0.2576,0.1775,0.2196,1.1106,4.6885,8.119,2.0819,,,0.3453,0.2576,0.1775,0.2196
056101,,2.6839,1.3168,1.4443,10.5549,2.5347,1.0932,1.2941,10.0779,0.1492,0.2236,0.1502,0.477,2.6839,1.3168,1.4443,10.5549,,,0.1492,0.2236,0.1502,0.477
056102,,0.0756,0.1226,14.9351,0.8665,0.0612,0.111,13.9795,0.8481,0.0144,0.0116,0.9556,0.0184,0.0756,0.1226,14.9351,0.8665,,,0.0144,0.0116,0.9556,0.0184
056201,,3.7732,0.2673,0.3684,11.5912,3.563,0.2019,0.2616,10.9735,0.2102,0.0654,0.1068,0.6177,3.7732,0.2673,0.3684,11.5912,,,0.2102,0.0654,0.1068,0.6177
056202,,6.8921,1.0114,2.3046,5.7919,6.7187,0.8203,2.1324,5.3286,0.1734,0.1911,0.1722,0.4633,6.8921,1.0114,2.3046,5.7919,,,0.1734,0.1911,0.1722,0.4633
056301,,3.4369,5.5267,1.4412,5.5952,3.3326,4.7527,1.3862,5.5285,0.1043,0.774,0.055,0.0667,3.4369,5.5267,1.4412,5.5952,,,0.1043,0.774,0.055,0.0667
056302,,0.0866,5.8723,0.744,9.2972,0.0809,5.1476,0.734,9.0376,0.0057,0.7247,0.01,0.2596,0.0866,5.8723,0.744,9.2972,,,0.0057,0.7247,0.01,0.2596
056401,,1.5488,6.1287,5.4593,2.8633,1.3794,5.8992,5.026,2.6956,0.1694,0.2295,0.4333,0.1677,1.5488,6.1287,5.4593,2.8633,,,0.1694,0.2295,0.4333,0.1677
056402,,1.5842,3.1123,2.1291,9.1749,1.5683,3.109,2.0758,8.2474,0.0159,0.0033,0.0533,0.9275,1.5842,3.1123,2.1291,9.1749,,,0.0159,0.0033,0.0533,0.9275
056501,,2.8079,5.9825,3.6484,3.5611,2.5899,5.6079,3.4293,3.3728,0.218,0.3746,0.2191,0.1883,2.8079,5.9825,3.6484,3.5611,,,0.218,0.3746,0.2191,0.1883
056502,,15.3989,0.0259,0.0705,0.5046,14.5503,0.0189,0.0547,0.376,0.8486,0.007,0.0158,0.1286,15.3989,0.0259,0.0705,0.5046,,,0.8486,0.007,0.0158,0.1286
056503,,0.1801,1.2624,12.7776,1.7799,0.1685,1.2351,11.975,1.6214,0.0116,0.0273,0.8026,0.1585,0.1801,1.2624,12.7776,1.7799,,,0.0116,0.0273,0.8026,0.1585
056601,,0.4707,13.42,1.1312,0.9784,0.3628,12.705,1.0444,0.8882,0.1079,0.715,0.0868,0.0902,0.4707,13.42,1.1312,0.9784,,,0.1079,0.715,0.0868,0.0902
056602,,0.6534,0.4297,14.6352,0.2815,0.5476,0.4153,13.782,0.2549,0.1058,0.0144,0.8532,0.0266,0.6534,0.4297,14.6352,0.2815,,,0.1058,0.0144,0.8532,0.0266
056701,,0.0256,2.3631,1.282,12.3291,0.0171,2.2263,1.2451,11.5114,0.0085,0.1368,0.0369,0.8177,0.0256,2.3631,1.282,12.3291,,,0.0085,0.1368,0.0369,0.8177
056702,,0.2354,14.7358,0.394,0.6349,0.2321,13.7576,0.3824,0.628,0.0033,0.9782,0.0116,0.0069,0.2354,14.7358,0.394,0.6349,,,0.0033,0.9782,0.0116,0.0069
056801,,0.1397,6.797,0.4008,8.6626,0.1355,6.7172,0.3853,7.7621,0.0042,0.0798,0.0155,0.9005,0.1397,6.797,0.4008,8.6626,,,0.0042,0.0798,0.0155,0.9005
056802,,2.9145,1.665,9.0285,2.3921,2.6179,1.5599,8.4797,2.3426,0.2966,0.1051,0.5488,0.0495,2.9145,1.665,9.0285,2.3921,,,0.2966,0.1051,0.5488,0.0495
056901,,0.477,9.7111,2.0546,3.7572,0.3883,9.1298,1.8581,3.6237,0.0887,0.5813,0.1965,0.1335,0.477,9.7111,2.0546,3.7572,,,0.0887,0.5813,0.1965,0.1335
056902,,12.5998,2.6597,0.3033,0.4371,11.7961,2.5428,0.2654,0.3957,0.8037,0.1169,0.0379,0.0414,12.5998,2.6597,0.3033,0.4371,,,0.8037,0.1169,0.0379,0.0414
056903,,2.711,0.3494,11.0179,1.9215,2.6633,0.3265,10.5119,1.498,0.0477,0.0229,0.506,0.4235,2.711,0.3494,11.0179,1.9215,,,0.0477,0.0229,0.506,0.4235
057001,,1.026,0.5055,9.3036,5.1648,0.7784,0.452,9.0412,4.7283,0.2476,0.0535,0.2624,0.4365,1.026,0.5055,9.3036,5.1648,,,0.2476,0.0535,0.2624,0.4365
057002,,1.6784,0.6433,10.256,3.4221,1.6071,0.5585,9.7257,3.1085,0.0713,0.0848,0.5303,0.3136,1.6784,0.6433,10.256,3.4221,,,0.0713,0.0848,0.5303,0.3136
057003,,6.7964,0.5546,8.1889,0.4602,5.9355,0.5097,8.1292,0.4257,0.8609,0.0449,0.0597,0.0345,6.7964,0.5546,8.1889,0.4602,,,0.8609,0.0449,0.0597,0.0345
057101,,0.1509,0.0351,15.2188,0.5951,0.1387,0.0317,14.2833,0.5462,0.0122,0.0034,0.9355,0.0489,0.1509,0.0351,15.2188,0.5951,,,0.0122,0.0034,0.9355,0.0489
057102,,0.875,0.2953,1.471,13.3587,0.7924,0.1918,1.339,12.6768,0.0826,0.1035,0.132,0.6819,0.875,0.2953,1.471,13.3587,,,0.0826,0.1035,0.132,0.6819
057103,,0.042,0.3189,6.679,8.9602,0.0345,0.2997,5.853,8.813,0.0075,0.0192,0.826,0.1472,0.042,0.3189,6.679,8.9602,,,0.0075,0.0192,0.826,0.1472
057201,,12.251,1.9461,1.1081,0.6947,11.4994,1.8186,1.0878,0.5941,0.7516,0.1275,0.0203,0.1006,12.251,1.9461,1.1081,0.6947,,,0.7516,0.1275,0.0203,0.1006
057202,,0.1146,1.44,13.9942,0.4514,0.0959,1.3415,13.1508,0.4119,0.0187,0.0985,0.8434,0.0395,0.1146,1.44,13.9942,0.4514,,,0.0187,0.0985,0.8434,0.0395
057301,,0.2056,5.7611,7.038,2.9954,0.1933,4.819,7.0111,2.9766,0.0123,0.9421,0.0269,0.0188,0.2056,5.7611,7.038,2.9954,,,0.0123,0.9421,0.0269,0.0188
057302,,1.9455,0.5476,2.2378,11.2694,1.7297,0.3627,1.9564,10.9514,0.2158,0.1849,0.2814,0.318,1.9455,0.5476,2.2378,11.2694,,,0.2158,0.1849,0.2814,0.318
057303,,3.0256,12.339,0.5292,0.1064,2.9616,11.507,0.4716,0.06,0.064,0.832,0.0576,0.0464,3.0256,12.339,0.5292,0.1064,,,0.064,0.832,0.0576,0.0464
057401,,2.6214,3.2387,1.7456,8.3943,2.5309,2.6606,1.5565,8.252,0.0905,0.5781,0.1891,0.1423,2.6214,3.2387,1.7456,8.3943,,,0.0905,0.5781,0.1891,0.1423
057402,,1.1148,11.8367,2.118,0.9311,0.9616,11.3454,1.7937,0.8999,0.1532,0.4913,0.3243,0.0312,1.1148,11.8367,2.118,0.9311,,,0.1532,0.4913,0.3243,0.0312
057501,,1.2435,7.4783,5.9284,1.3496,1.1162,6.9354,5.6507,1.2975,0.1273,0.5429,0.2777,0.0521,1.2435,7.4783,5.9284,1.3496,,,0.1273,0.5429,0.2777,0.0521
057502,,1.6137,4.7943,1.068,8.5241,1.5449,4.4141,1.0431,7.998,0.0688,0.3802,0.0249,0.5261,1.6137,4.7943,1.068,8.5241,,,0.0688,0.3802,0.0249,0.5261
057503,,0.8188,6.2495,8.4157,0.5156,0.795,5.7355,8.1226,0.3465,0.0238,0.514,0.2931,0.1691,0.8188,6.2495,8.4157,0.5156,,,0.0238,0.514,0.2931,0.1691
057601,,3.1989,7.7061,4.8308,0.2643,3.1294,7.4776,4.1903,0.2028,0.0695,0.2285,0.6405,0.0615,3.1989,7.7061,4.8308,0.2643,,,0.0695,0.2285,0.6405,0.0615
057602,,1.2818,3.4358,10.3429,0.9392,1.1947,2.8377,10.0845,0.8828,0.0871,0.5981,0.2584,0.0564,1.2818,3.4358,10.3429,0.9392,,,0.0871,0.5981,0.2584,0.0564
057701,,0.9304,0.3651,1.2145,13.4898,0.8564,0.3539,1.1512,12.6384,0.074,0.0112,0.0633,0.8514,0.9304,0.3651,1.2145,13.4898,,,0.074,0.0112,0.0633,0.8514
057702,,0.2145,0.0348,15.5302,0.2207,0.2079,0.0336,14.5573,0.2014,0.0066,0.0012,0.9729,0.0193,0.2145,0.0348,15.5302,0.2207,,,0.0066,0.0012,0.9729,0.0193
057703,,4.4731,0.6791,2.0419,8.806,3.6573,0.6683,2.0227,8.6518,0.8158,0.0108,0.0192,0.1542,4.4731,0.6791,2.0419,8.806,,,0.8158,0.0108,0.0192,0.1542
057801,,1.2862,7.1115,7.4144,0.188,1.0677,6.6236,7.1525,0.1563,0.2185,0.4879,0.2619,0.0317,1.2862,7.1115,7.4144,0.188,,,0.2185,0.4879,0.2619,0.0317
057802,,0.0312,0.3381,4.6975,10.933,0.0278,0.2815,3.9107,10.7799,0.0034,0.0566,0.7868,0.1531,0.0312,0.3381,4.6975,10.933,,,0.0034,0.0566,0.7868,0.1531
057803,,0.4427,0.3961,15.079,0.0821,0.4272,0.2527,14.2617,0.0584,0.0155,0.1434,0.8173,0.0237,0.4427,0.3961,15.079,0.0821,,,0.0155,0.1434,0.8173,0.0237
057901,,0.9421,9.1634,0.5209,5.3734,0.5928,9.0083,0.4473,4.9513,0.3493,0.1551,0.0736,0.4221,0.9421,9.1634,0.5209,5.3734,,,0.3493,0.1551,0.0736,0.4221
057902,,0.6226,3.7802,9.8747,1.7223,0.5745,3.4571,9.516,1.4522,0.0481,0.3231,0.3587,0.2701,0.6226,3.7802,9.8747,1.7223,,,0.0481,0.3231,0.3587,0.2701
057903,,3.2781,1.0634,1.5171,10.1414,3.2264,0.9757,1.2887,9.5092,0.0517,0.0877,0.2284,0.6322,3.2781,1.0634,1.5171,10.1414,,,0.0517,0.0877,0.2284,0.6322
058001,,0.2439,0.0758,15.5781,0.1021,0.2386,0.0723,14.6072,0.0818,0.0053,0.0035,0.9709,0.0203,0.2439,0.0758,15.5781,0.1021,,,0.0053,0.0035,0.9709,0.0203
058002,,0.0178,4.6283,11.2838,0.0701,0.0146,4.4295,10.4916,0.0643,0.0032,0.1988,0.7922,0.0058,0.0178,4.6283,11.2838,0.0701,,,0.0032,0.1988,0.7922,0.0058
058003,,12.2127,0.1382,0.092,3.5569,11.5469,0.0928,0.0764,3.2837,0.6658,0.0454,0.0156,0.2732,12.2127,0.1382,0.092,3.5569,,,0.6658,0.0454,0.0156,0.2732
058101,,0.7937,2.3636,0.298,12.5447,0.472,2.0523,0.2558,12.2199,0.3217,0.3113,0.0422,0.3248,0.7937,2.3636,0.298,12.5447,,,0.3217,0.3113,0.0422,0.3248
058102,,0.6095,0.2363,3.5248,11.6292,0.591,0.2007,3.2464,10.9618,0.0185,0.0356,0.2784,0.6674,0.6095,0.2363,3.5248,11.6292,,,0.0185,0.0356,0.2784,0.6674
058103,,0.8629,0.3954,13.7664,0.9752,0.6965,0.2681,13.1611,0.8742,0.1664,0.1273,0.6053,0.101,0.8629,0.3954,13.7664,0.9752,,,0.1664,0.1273,0.6053,0.101
058201,,0.8436,9.3535,5.6378,0.1648,0.6837,8.7512,5.4638,0.101,0.1599,0.6023,0.174,0.0638,0.8436,9.3535,5.6378,0.1648,,,0.1599,0.6023,0.174,0.0638
058202,,0.1646,0.3005,13.3168,2.2181,0.149,0.2669,12.5499,2.0341,0.0156,0.0336,0.7669,0.184,0.1646,0.3005,13.3168,2.2181,,,0.0156,0.0336,0.7669,0.184
058203,,3.8711,10.1536,0.1397,1.8357,3.1581,9.9171,0.101,1.8239,0.713,0.2365,0.0387,0.0118,3.8711,10.1536,0.1397,1.8357,,,0.713,0.2365,0.0387,0.0118
058301,,4.1513,0.1244,2.5542,9.1701,3.6093,0.0962,2.219,9.0756,0.542,0.0282,0.3352,0.0945,4.1513,0.1244,2.5542,9.1701,,,0.542,0.0282,0.3352,0.0945
058302,,4.0046,0.115,5.6338,6.2465,3.335,0.1038,5.624,5.9372,0.6696,0.0112,0.0098,0.3093,4.0046,0.115,5.6338,6.2465,,,0.6696,0.0112,0.0098,0.3093
058303,,0.2658,3.3417,11.1932,1.1992,0.1578,3.2892,10.3966,1.1563,0.108,0.0525,0.7966,0.0429,0.2658,3.3417,11.1932,1.1992,,,0.108,0.0525,0.7966,0.0429
058401,,12.9499,0.1515,0.1252,2.7731,12.1899,0.1285,0.0793,2.602,0.76,0.023,0.0459,0.1711,12.9499,0.1515,0.1252,2.7731,,,0.76,0.023,0.0459,0.1711
058402,,15.2098,0.4263,0.3098,0.0542,14.2879,0.393,0.2719,0.0472,0.9219,0.0333,0.0379,0.007,15.2098,0.4263,0.3098,0.0542,,,0.9219,0.0333,0.0379,0.007
058501,,1.3866,10.1975,3.4752,0.9409,1.1582,9.5857,3.4456,0.8107,0.2284,0.6118,0.0296,0.1302,1.3866,10.1975,3.4752,0.9409,,,0.2284,0.6118,0.0296,0.1302
058502,,0.2579,0.1362,0.1067,15.4989,0.0842,0.051,0.0546,14.81,0.1737,0.0852,0.0521,0.6889,0.2579,0.1362,0.1067,15.4989,,,0.1737,0.0852,0.0521,0.6889
058503,,1.2601,3.4033,1.4746,9.8621,1.1444,3.2428,1.3883,9.2246,0.1157,0.1605,0.0863,0.6375,1.2601,3.4033,1.4746,9.8621,,,0.1157,0.1605,0.0863,0.6375
058601,,0.7299,5.7509,0.0691,9.4505,0.6176,5.0424,0.0581,9.2822,0.1123,0.7085,0.011,0.1683,0.7299,5.7509,0.0691,9.4505,,,0.1123,0.7085,0.011,0.1683
058602,,0.0383,11.5671,0.0986,4.296,0.0341,10.6311,0.0931,4.2417,0.0042,0.936,0.0055,0.0543,0.0383,11.5671,0.0986,4.296,,,0.0042,0.936,0.0055,0.0543
058603,,0.0788,0.145,13.7805,1.9954,0.0346,0.0769,13.0456,1.8426,0.0442,0.0681,0.7349,0.1528,0.0788,0.145,13.7805,1.9954,,,0.0442,0.0681,0.7349,0.1528
058701,,2.0293,0.4736,13.1936,0.3036,1.9048,0.4018,12.4381,0.2553,0.1245,0.0718,0.7555,0.0483,2.0293,0.4736,13.1936,0.3036,,,0.1245,0.0718,0.7555,0.0483
058702,,0.2554,0.2356,15.4523,0.0565,0.2194,0.1854,14.5455,0.0495,0.036,0.0502,0.9068,0.007,0.2554,0.2356,15.4523,0.0565,,,0.036,0.0502,0.9068,0.007
058703,,0.3505,0.3314,0.7146,14.6036,0.2991,0.2687,0.6888,13.7435,0.0514,0.0627,0.0258,0.8601,0.3505,0.3314,0.7146,14.6036,,,0.0514,0.0627,0.0258,0.8601
058801,,0.0453,0.0858,0.1231,15.7458,0.0406,0.0823,0.1106,14.7665,0.0047,0.0035,0.0125,0.9793,0.0453,0.0858,0.1231,15.7458,,,0.0047,0.0035,0.0125,0.9793
058802,,0.1848,14.6917,0.5728,0.5507,0.1661,13.7968,0.545,0.4921,0.0187,0.8949,0.0278,0.0586,0.1848,14.6917,0.5728,0.5507,,,0.0187,0.8949,0.0278,0.0586
058803,,1.599,1.0798,12.1,1.2212,1.4212,0.9903,11.5313,1.0571,0.1778,0.0895,0.5687,0.1641,1.599,1.0798,12.1,1.2212,,,0.1778,0.0895,0.5687,0.1641
058901,,0.1111,0.1931,15.6201,0.0758,0.0901,0.154,14.6986,0.0575,0.021,0.0391,0.9215,0.0183,0.1111,0.1931,15.6201,0.0758,,,0.021,0.0391,0.9215,0.0183
058902,,0.0733,0.7945,14.7177,0.4146,0.0395,0.7784,13.8874,0.2948,0.0338,0.0161,0.8303,0.1198,0.0733,0.7945,14.7177,0.4146,,,0.0338,0.0161,0.8303,0.1198
058903,,14.7677,0.2889,0.1205,0.8231,13.8894,0.215,0.0921,0.8036,0.8783,0.0739,0.0284,0.0195,14.7677,0.2889,0.1205,0.8231,,,0.8783,0.0739,0.0284,0.0195
059001,,4.5849,0.2289,10.0219,1.1648,4.5131,0.21,9.2237,1.0537,0.0718,0.0189,0.7982,0.1111,4.5849,0.2289,10.0219,1.1648,,,0.0718,0.0189,0.7982,0.1111
059002,,0.1817,14.7557,0.538,0.5244,0.1337,14.1507,0.296,0.4194,0.048,0.605,0.242,0.105,0.1817,14.7557,0.538,0.5244,,,0.048,0.605,0.242,0.105
059003,,0.1208,1.1771,0.6276,14.0742,0.1073,1.1744,0.5862,13.1318,0.0135,0.0027,0.0414,0.9424,0.1208,1.1771,0.6276,14.0742,,,0.0135,0.0027,0.0414,0.9424
059101,,0.5333,0.5393,0.1723,14.7552,0.5281,0.5122,0.1103,13.8495,0.0052,0.0271,0.062,0.9057,0.5333,0.5393,0.1723,14.7552,,,0.0052,0.0271,0.062,0.9057
059102,,1.3444,0.04,3.5332,11.0824,0.9506,0.0368,2.9459,11.0668,0.3938,0.0032,0.5873,0.0156,1.3444,0.04,3.5332,11.0824,,,0.3938,0.0032,0.5873,0.0156
059103,,4.1672,1.1872,9.6644,0.9811,3.9318,0.9579,9.2704,0.8398,0.2354,0.2293,0.394,0.1413,4.1672,1.1872,9.6644,0.9811,,,0.2354,0.2293,0.394,0.1413
059201,,0.9847,14.3679,0.4508,0.1966,0.8688,13.6557,0.313,0.1625,0.1159,0.7122,0.1378,0.0341,0.9847,14.3679,0.4508,0.1966,,,0.1159,0.7122,0.1378,0.0341
059202,,1.8714,3.7481,8.9088,1.4715,1.8232,3.5861,8.3016,1.289,0.0482,0.162,0.6072,0.1825,1.8714,3.7481,8.9088,1.4715,,,0.0482,0.162,0.6072,0.1825
059203,,0.0299,0.571,0.0863,15.3126,0.0243,0.4333,0.0758,14.4664,0.0056,0.1377,0.0105,0.8462,0.0299,0.571,0.0863,15.3126,,,0.0056,0.1377,0.0105,0.8462
059301,,0.3434,0.4198,0.0626,15.1742,0.3338,0.3734,0.0526,14.2401,0.0096,0.0464,0.01,0.9341,0.3434,0.4198,0.0626,15.1742,,,0.0096,0.0464,0.01,0.9341
059302,,0.1918,2.8495,12.2102,0.7483,0.179,2.721,11.3769,0.7229,0.0128,0.1285,0.8333,0.0254,0.1918,2.8495,12.2102,0.7483,,,0.0128,0.1285,0.8333,0.0254
059303,,0.0488,9.1642,2.7142,4.0725,0.039,9.1258,2.0041,3.8308,0.0098,0.0384,0.7101,0.2417,0.0488,9.1642,2.7142,4.0725,,,0.0098,0.0384,0.7101,0.2417
059401,,0.3332,0.4484,3.1537,12.0648,0.3216,0.4423,2.9335,11.3026,0.0116,0.0061,0.2202,0.7622,0.3332,0.4484,3.1537,12.0648,,,0.0116,0.0061,0.2202,0.7622
059402,,2.7867,2.6107,10.2596,0.3429,2.7172,2.5253,9.4314,0.326,0.0695,0.0854,0.8282,0.0169,2.7867,2.6107,10.2596,0.3429,,,0.0695,0.0854,0.8282,0.0169
059403,,0.2656,9.7104,3.2571,2.7667,0.2472,9.4773,2.9174,2.3579,0.0184,0.2331,0.3397,0.4088,0.2656,9.7104,3.2571,2.7667,,,0.0184,0.2331,0.3397,0.4088
059501,,0.8796,0.28,8.0871,6.7535,0.7404,0.2436,7.9559,6.0603,0.1392,0.0364,0.1312,0.6932,0.8796,0.28,8.0871,6.7535,,,0.1392,0.0364,0.1312,0.6932
059502,,0.3474,6.513,8.2961,0.8431,0.2189,6.3496,7.704,0.7271,0.1285,0.1634,0.5921,0.116,0.3474,6.513,8.2961,0.8431,,,0.1285,0.1634,0.5921,0.116
059503,,1.1692,4.5856,9.1192,1.126,0.6965,4.5092,8.7256,1.0686,0.4727,0.0764,0.3936,0.0574,1.1692,4.5856,9.1192,1.126,,,0.4727,0.0764,0.3936,0.0574
059601,,0.1256,1.5944,14.0229,0.2574,0.1156,1.4962,13.1672,0.2213,0.01,0.0982,0.8557,0.0361,0.1256,1.5944,14.0229,0.2574,,,0.01,0.0982,0.8557,0.0361
059602,,8.6553,0.7497,0.5728,6.0225,8.3043,0.6147,0.4217,5.6595,0.351,0.135,0.1511,0.363,8.6553,0.7497,0.5728,6.0225,,,0.351,0.135,0.1511,0.363
059603,,0.6368,0.4832,0.5841,14.2958,0.233,0.361,0.4238,13.9821,0.4038,0.1222,0.1603,0.3137,0.6368,0.4832,0.5841,14.2958,,,0.4038,0.1222,0.1603,0.3137
059701,,0.1587,0.1943,10.395,5.2521,0.1198,0.181,9.7801,4.9192,0.0389,0.0133,0.6149,0.3329,0.1587,0.1943,10.395,5.2521,,,0.0389,0.0133,0.6149,0.3329
059702,,2.701,11.0943,1.6843,0.52,2.2158,10.8299,1.5715,0.3824,0.4852,0.2644,0.1128,0.1376,2.701,11.0943,1.6843,0.52,,,0.4852,0.2644,0.1128,0.1376
059703,,13.3019,1.6398,0.1081,0.9497,12.76,1.2189,0.1006,0.92,0.5419,0.4209,0.0075,0.0297,13.3019,1.6398,0.1081,0.9497,,,0.5419,0.4209,0.0075,0.0297
059801,,0.2846,0.1586,15.2153,0.3415,0.2814,0.1568,14.2236,0.3381,0.0032,0.0018,0.9917,0.0034,0.2846,0.1586,15.2153,0.3415,,,0.0032,0.0018,0.9917,0.0034
059802,,0.4476,14.9636,0.0819,0.5066,0.3781,14.1773,0.0527,0.3917,0.0695,0.7863,0.0292,0.1149,0.4476,14.9636,0.0819,0.5066,,,0.0695,0.7863,0.0292,0.1149
059901,,0.5772,15.063,0.2929,0.0669,0.5593,14.1418,0.2637,0.0352,0.0179,0.9212,0.0292,0.0317,0.5772,15.063,0.2929,0.0669,,,0.0179,0.9212,0.0292,0.0317
059902,,0.4198,0.3122,15.0287,0.2392,0.3537,0.2428,14.1895,0.2139,0.0661,0.0694,0.8392,0.0253,0.4198,0.3122,15.0287,0.2392,,,0.0661,0.0694,0.8392,0.0253
059903,,14.8444,0.8477,0.1878,0.1199,13.8998,0.8292,0.1738,0.097,0.9446,0.0185,0.014,0.0229,14.8444,0.8477,0.1878,0.1199,,,0.9446,0.0185,0.014,0.0229
060001,,1.0225,1.8979,4.4073,8.6724,0.669,1.7986,4.1871,8.3454,0.3535,0.0993,0.2202,0.327,1.0225,1.8979,4.4073,8.6724,,,0.3535,0.0993,0.2202,0.327
060002,,1.0866,4.8372,9.8127,0.2636,0.7802,4.4333,9.6034,0.1832,0.3064,0.4039,0.2093,0.0804,1.0866,4.8372,9.8127,0.2636,,,0.3064,0.4039,0.2093,0.0804
060101,,0.0984,10.7335,5.0327,0.1356,0.0773,9.793,5.0049,0.1249,0.0211,0.9405,0.0278,0.0107,0.0984,10.7335,5.0327,0.1356,,,0.0211,0.9405,0.0278,0.0107
060102,,7.0838,0.6153,7.7569,0.5441,6.9399,0.5519,7.0835,0.4248,0.1439,0.0634,0.6734,0.1193,7.0838,0.6153,7.7569,0.5441,,,0.1439,0.0634,0.6734,0.1193
060201,,0.201,9.2281,6.5542,0.0163,0.1931,8.2539,6.5404,0.0123,0.0079,0.9742,0.0138,0.004,0.201,9.2281,6.5542,0.0163,,,0.0079,0.9742,0.0138,0.004
060202,,2.8032,9.8365,0.8048,2.5559,2.6991,9.1334,0.7765,2.3914,0.1041,0.7031,0.0283,0.1645,2.8032,9.8365,0.8048,2.5559,,,0.1041,0.7031,0.0283,0.1645
060203,,2.9718,0.1394,7.1728,5.716,2.7097,0.1304,6.9438,5.2162,0.2621,0.009,0.229,0.4998,2.9718,0.1394,7.1728,5.716,,,0.2621,0.009,0.229,0.4998
060301,,12.6342,0.5374,2.231,0.5972,12.297,0.3688,1.8779,0.4561,0.3372,0.1686,0.3531,0.1411,12.6342,0.5374,2.231,0.5972,,,0.3372,0.1686,0.3531,0.1411
060302,,0.1786,0.4215,3.1406,12.2593,0.1273,0.3719,2.8711,11.6297,0.0513,0.0496,0.2695,0.6296,0.1786,0.4215,3.1406,12.2593,,,0.0513,0.0496,0.2695,0.6296
060303,,0.4224,0.17,11.9273,3.4806,0.3798,0.1566,11.0531,3.4107,0.0426,0.0134,0.8742,0.0699,0.4224,0.17,11.9273,3.4806,,,0.0426,0.0134,0.8742,0.0699
060401,,0.101,0.1129,15.5432,0.2428,0.081,0.076,14.6346,0.2083,0.02,0.0369,0.9086,0.0345,0.101,0.1129,15.5432,0.2428,,,0.02,0.0369,0.9086,0.0345
060402,,0.4078,10.0816,0.7235,4.7875,0.3626,9.3365,0.5564,4.7449,0.0452,0.7451,0.1671,0.0426,0.4078,10.0816,0.7235,4.7875,,,0.0452,0.7451,0.1671,0.0426
